date,result
2005-07-04,1.9235207607214573
2005-07-05,1.9003705554360297
2005-07-06,1.8772203501506022
2005-07-07,1.854070144865175
2005-07-08,1.8309199395797473
2005-07-09,1.8077697342943198
2005-07-10,1.7846195290088926
2005-07-11,1.7614693237234655
2005-07-12,1.7383191184380378
2005-07-13,1.7152316211273666
2005-07-14,1.6921441238166952
2005-07-15,1.669056626506024
2005-07-16,1.701247689459135
2005-07-17,1.7334387524122465
2005-07-18,1.7656298153653576
2005-07-19,1.7978208783184686
2005-07-20,1.8300119412715798
2005-07-21,1.9049137830542953
2005-07-22,1.9798156248370102
2005-07-23,2.0547174666197257
2005-07-24,2.129619308402441
2005-07-25,2.204521150185156
2005-07-26,2.2794229919678717
2005-07-27,2.3543248337505864
2005-07-28,2.429226675533302
2005-07-29,2.4563324258071244
2005-07-30,2.483438176080947
2005-07-31,2.5105439263547704
2005-08-01,2.5376496766285923
2005-08-02,2.5647554269024146
2005-08-03,2.591861177176237
2005-08-04,2.6189669274500598
2005-08-05,2.646072677723883
2005-08-06,2.6731784279977053
2005-08-07,2.7002841782715277
2005-08-08,2.72738992854535
2005-08-09,2.7544956788191723
2005-08-10,2.7816014290929956
2005-08-11,2.808707179366818
2005-08-12,2.8358129296406407
2005-08-13,2.8629186799144635
2005-08-14,2.890024430188286
2005-08-15,2.917130180462108
2005-08-16,2.9442359307359305
2005-08-17,2.975538577241296
2005-08-18,2.983644938606099
2005-08-19,2.99727497180108
2005-08-20,3.010905004996061
2005-08-21,3.0245350381910416
2005-08-22,3.038165071386022
2005-08-23,3.0517951045810037
2005-08-24,3.0654251377759847
2005-08-25,3.0790551709709657
2005-08-26,3.092685204165946
2005-08-27,3.1063152373609264
2005-08-28,3.1199452705559083
2005-08-29,3.133575303750889
2005-08-30,3.1472053369458695
2005-08-31,3.160835370140851
2005-09-01,3.1744654033358315
2005-09-02,3.1880954365308116
2005-09-03,3.201725469725793
2005-09-04,3.2153555029207745
2005-09-05,3.228985536115755
2005-09-06,3.2426155693107352
2005-09-07,3.2562456025057167
2005-09-08,3.269875635700698
2005-09-09,3.2835056688956787
2005-09-10,3.297135702090659
2005-09-11,3.3107657352856403
2005-09-12,3.324395768480621
2005-09-13,3.3380258016756024
2005-09-14,3.3516558348705825
2005-09-15,3.365285868065564
2005-09-16,3.3789159012605445
2005-09-17,3.3925459344555255
2005-09-18,3.406175967650506
2005-09-19,3.419806000845487
2005-09-20,3.433676016698372
2005-09-21,3.4475460325512577
2005-09-22,3.4614160484041427
2005-09-23,3.475286064257028
2005-09-24,3.474471275100402
2005-09-25,3.473656485943775
2005-09-26,3.4728416967871487
2005-09-27,3.472026907630522
2005-09-28,3.471212118473896
2005-09-29,3.4703973293172687
2005-09-30,3.469582540160643
2005-10-01,3.468767751004016
2005-10-02,3.46795296184739
2005-10-03,3.4671381726907624
2005-10-04,3.466323383534136
2005-10-05,3.4655085943775106
2005-10-06,3.4646938052208838
2005-10-07,3.4638790160642574
2005-10-08,3.4630642269076306
2005-10-09,3.4622494377510042
2005-10-10,3.4614346485943774
2005-10-11,3.460619859437751
2005-10-12,3.459805070281124
2005-10-13,3.4589902811244984
2005-10-14,3.458175491967872
2005-10-15,3.4573607028112447
2005-10-16,3.456545913654619
2005-10-17,3.4557311244979925
2005-10-18,3.4549163353413657
2005-10-19,3.454101546184739
2005-10-20,3.368433161326625
2005-10-21,3.282764776468512
2005-10-22,3.197096391610398
2005-10-23,3.1114280067522837
2005-10-24,3.0257596218941702
2005-10-25,2.940091237036057
2005-10-26,2.8746559721578624
2005-10-27,2.809220707279668
2005-10-28,2.7437854424014736
2005-10-29,2.6783501775232796
2005-10-30,2.6129149126450857
2005-10-31,2.5474796477668917
2005-11-01,2.4820443828886978
2005-11-02,2.4312506110414507
2005-11-03,2.4575205322782283
2005-11-04,2.483790453515006
2005-11-05,2.510060374751784
2005-11-06,2.536330295988561
2005-11-07,2.5626002172253393
2005-11-08,2.5888701384621164
2005-11-09,2.615140059698894
2005-11-10,2.6414099809356717
2005-11-11,2.6676799021724498
2005-11-12,2.6939498234092274
2005-11-13,2.720219744646005
2005-11-14,2.746489665882782
2005-11-15,2.7642229791492174
2005-11-16,2.781956292415652
2005-11-17,2.799689605682087
2005-11-18,2.8174229189485214
2005-11-19,2.827015501020949
2005-11-20,2.8366080830933775
2005-11-21,2.8462006651658047
2005-11-22,2.855793247238233
2005-11-23,2.8653858293106604
2005-11-24,2.874978411383089
2005-11-25,2.8845709934555166
2005-11-26,2.894163575527945
2005-11-27,2.9037561576003723
2005-11-28,2.913348739672801
2005-11-29,2.9229413217452285
2005-11-30,2.932533903817656
2005-12-01,2.942126485890084
2005-12-02,2.9517190679625127
2005-12-03,2.96131165003494
2005-12-04,2.970904232107368
2005-12-05,2.980496814179796
2005-12-06,2.966410990114303
2005-12-07,2.9523251660488103
2005-12-08,2.938239341983318
2005-12-09,2.924153517917825
2005-12-10,2.910067693852332
2005-12-11,2.8959818697868394
2005-12-12,2.8818960457213465
2005-12-13,2.867810221655854
2005-12-14,2.868182863031071
2005-12-15,2.8666531615182533
2005-12-16,2.865123460005435
2005-12-17,2.8635937584926165
2005-12-18,2.862064056979799
2005-12-19,2.8605343554669806
2005-12-20,2.8590046539541625
2005-12-21,2.857474952441344
2005-12-22,2.8559452509285257
2005-12-23,2.854415549415708
2005-12-24,2.85288584790289
2005-12-25,2.851356146390072
2005-12-26,2.8498264448772535
2005-12-27,2.848296743364435
2005-12-28,2.846767041851617
2005-12-29,2.8452373403387985
2005-12-30,2.8437076388259808
2005-12-31,2.842177937313162
2006-01-01,2.840648235800344
2006-01-02,2.839118534287526
2006-01-03,2.8375888327747076
2006-01-04,2.836059131261889
2006-01-05,2.8345294297490713
2006-01-06,2.832999728236253
2006-01-07,2.831470026723435
2006-01-08,2.8299403252106172
2006-01-09,2.8284106236977986
2006-01-10,2.826880922184981
2006-01-11,2.8253512206721623
2006-01-12,2.8238215191593445
2006-01-13,2.822291817646526
2006-01-14,2.8207621161337078
2006-01-15,2.8192324146208896
2006-01-16,2.8177027131080714
2006-01-17,2.829885109988828
2006-01-18,2.8420675068695838
2006-01-19,2.8542499037503397
2006-01-20,2.8664323006310957
2006-01-21,2.8597428005673486
2006-01-22,2.8530533005036016
2006-01-23,2.8463638004398546
2006-01-24,2.839674300376108
2006-01-25,2.8329848003123606
2006-01-26,2.8273230142793397
2006-01-27,2.8216612282463185
2006-01-28,2.8159994422132972
2006-01-29,2.810337656180277
2006-01-30,2.8046758701472556
2006-01-31,2.7990140841142344
2006-02-01,2.7933522980812135
2006-02-02,2.7876905120481927
2006-02-03,2.782028726015172
2006-02-04,2.776366939982151
2006-02-05,2.77070515394913
2006-02-06,2.765043367916108
2006-02-07,2.7593815818830882
2006-02-08,2.7536102162272273
2006-02-09,2.7478388505713682
2006-02-10,2.7420674849155073
2006-02-11,2.7362961192596473
2006-02-12,2.7305247536037873
2006-02-13,2.724753387947927
2006-02-14,2.718982022292067
2006-02-15,2.7132106566362064
2006-02-16,2.7074392909803464
2006-02-17,2.7016679253244864
2006-02-18,2.695896559668626
2006-02-19,2.690125194012766
2006-02-20,2.6843538283569055
2006-02-21,2.6785824627010455
2006-02-22,2.677444519624391
2006-02-23,2.6763065765477365
2006-02-24,2.6751686334710825
2006-02-25,2.6740306903944284
2006-02-26,2.672892747317773
2006-02-27,2.671754804241119
2006-02-28,2.6706168611644645
2006-03-01,2.6694789180878105
2006-03-02,2.6683409750111555
2006-03-03,2.7617886765315234
2006-03-04,2.854691308886339
2006-03-05,2.9475939412411547
2006-03-06,3.040496573595971
2006-03-07,3.1333992059507874
2006-03-08,3.2263018383056035
2006-03-09,3.319204470660419
2006-03-10,3.4121071030152357
2006-03-11,3.505009735370052
2006-03-12,3.597912367724868
2006-03-13,3.690815000079684
2006-03-14,3.7837176324344997
2006-03-15,3.8766202647893158
2006-03-16,4.000214775769746
2006-03-17,4.123809286750175
2006-03-18,4.2474037977306045
2006-03-19,4.370998308711036
2006-03-20,4.494592819691465
2006-03-21,4.611753281814968
2006-03-22,4.728913743938471
2006-03-23,4.846074206061974
2006-03-24,4.963234668185477
2006-03-25,5.038392931035697
2006-03-26,5.113551193885916
2006-03-27,5.188709456736137
2006-03-28,5.263867719586355
2006-03-29,5.339025982436575
2006-03-30,5.414184245286795
2006-03-31,5.329457389232226
2006-04-01,5.244730533177655
2006-04-02,5.160003677123084
2006-04-03,5.075276821068515
2006-04-04,4.990549965013945
2006-04-05,4.905823108959376
2006-04-06,4.821096252904805
2006-04-07,4.736369396850236
2006-04-08,4.6631172701894315
2006-04-09,4.589865143528627
2006-04-10,4.516613016867822
2006-04-11,4.443360890207018
2006-04-12,4.370108763546213
2006-04-13,4.296856636885409
2006-04-14,4.223604510224606
2006-04-15,4.1503523835638
2006-04-16,4.077100256902996
2006-04-17,4.003848130242192
2006-04-18,3.9305960035813867
2006-04-19,3.8573438769205834
2006-04-20,3.7840917502597784
2006-04-21,3.710839623598974
2006-04-22,3.637587496938169
2006-04-23,3.564335370277365
2006-04-24,3.491083243616561
2006-04-25,3.4178311169557563
2006-04-26,3.3445789902949516
2006-04-27,3.271326863634148
2006-04-28,3.1980747369733433
2006-04-29,3.1248226103125387
2006-04-30,3.051570483651734
2006-05-01,2.97831835699093
2006-05-02,2.9050662303301253
2006-05-03,2.841209362445289
2006-05-04,2.777352494560452
2006-05-05,2.7134956266756154
2006-05-06,2.649638758790778
2006-05-07,2.585781890905942
2006-05-08,2.521925023021105
2006-05-09,2.458068155136268
2006-05-10,2.394211287251432
2006-05-11,2.3303544193665955
2006-05-12,2.2664975514817582
2006-05-13,2.2026406835969214
2006-05-14,2.1387838157120846
2006-05-15,2.0749269478272483
2006-05-16,2.0110700799424115
2006-05-17,1.9397405117324649
2006-05-18,1.8684109435225176
2006-05-19,1.7970813753125712
2006-05-20,1.7257518071026248
2006-05-21,1.654422238892678
2006-05-22,1.5830926706827313
2006-05-23,1.6275412425894051
2006-05-24,1.6719898144960799
2006-05-25,1.716438386402754
2006-05-26,1.760886958309428
2006-05-27,1.8053355302161025
2006-05-28,1.8497841021227768
2006-05-29,1.8942326740294513
2006-05-30,1.9386812459361256
2006-05-31,1.9831298178427996
2006-06-01,2.0275783897494737
2006-06-02,2.0720269616561486
2006-06-03,2.1164755335628227
2006-06-04,2.1609241054694968
2006-06-05,2.2053726773761713
2006-06-06,2.2498212492828458
2006-06-07,2.2818138372537766
2006-06-08,2.3138064252247084
2006-06-09,2.34579901319564
2006-06-10,2.377791601166571
2006-06-11,2.409784189137502
2006-06-12,2.4417767771084335
2006-06-13,2.473769365079365
2006-06-14,2.505761953050296
2006-06-15,2.5377545410212274
2006-06-16,2.5697471289921587
2006-06-17,2.60173971696309
2006-06-18,2.6337323049340213
2006-06-19,2.6657248929049526
2006-06-20,2.6847219989481736
2006-06-21,2.7037191049913942
2006-06-22,2.722716211034615
2006-06-23,2.741713317077835
2006-06-24,2.760710423121055
2006-06-25,2.779707529164276
2006-06-26,2.798704635207497
2006-06-27,2.8177017412507173
2006-06-28,2.836698847293938
2006-06-29,2.8556959533371575
2006-06-30,2.874693059380378
2006-07-01,2.893690165423599
2006-07-02,2.9126872714668193
2006-07-03,2.9316843775100403
2006-07-04,2.9506814835532604
2006-07-05,2.969678589596481
2006-07-06,2.988675695639701
2006-07-07,3.007672801682922
2006-07-08,3.026669907726143
2006-07-09,3.045667013769363
2006-07-10,3.0646641198125835
2006-07-11,3.083661225855804
2006-07-12,3.1026583318990246
2006-07-13,3.1216554379422456
2006-07-14,3.1406525439854662
2006-07-15,3.1596496500286864
2006-07-16,3.1786467560719065
2006-07-17,3.1976438621151275
2006-07-18,3.216640968158347
2006-07-19,3.23444038559769
2006-07-20,3.252239803037033
2006-07-21,3.2700392204763755
2006-07-22,3.2878386379157187
2006-07-23,3.3056380553550606
2006-07-24,3.3234374727944034
2006-07-25,3.341236890233746
2006-07-26,3.3590363076730885
2006-07-27,3.378682291377491
2006-07-28,3.3983282750818944
2006-07-29,3.417974258786298
2006-07-30,3.4376202424907003
2006-07-31,3.457266226195103
2006-08-01,3.4642465993004277
2006-08-02,3.471226972405752
2006-08-03,3.478207345511077
2006-08-04,3.4827316945200155
2006-08-05,3.4872560435289546
2006-08-06,3.491780392537894
2006-08-07,3.4963047415468327
2006-08-08,3.5008290905557713
2006-08-09,3.505353439564711
2006-08-10,3.5098777885736494
2006-08-11,3.514402137582589
2006-08-12,3.518926486591528
2006-08-13,3.523450835600466
2006-08-14,3.527975184609405
2006-08-15,3.5324995336183447
2006-08-16,3.5370238826272833
2006-08-17,3.541548231636223
2006-08-18,3.546072580645161
2006-08-19,3.5557497931241095
2006-08-20,3.565427005603057
2006-08-21,3.575104218082006
2006-08-22,3.5847814305609536
2006-08-23,3.5944586430399017
2006-08-24,3.60413585551885
2006-08-25,3.6138130679977984
2006-08-26,3.6234902804767453
2006-08-27,3.6331674929556943
2006-08-28,3.6428447054346416
2006-08-29,3.6525219179135897
2006-08-30,3.6621991303925374
2006-08-31,3.671876342871486
2006-09-01,3.6504787399598397
2006-09-02,3.6290811370481926
2006-09-03,3.6076835341365463
2006-09-04,3.5862859312249
2006-09-05,3.564888328313253
2006-09-06,3.5434907254016066
2006-09-07,3.52209312248996
2006-09-08,3.500695519578313
2006-09-09,3.479297916666667
2006-09-10,3.45790031375502
2006-09-11,3.4365027108433734
2006-09-12,3.3968267131024095
2006-09-13,3.3469476029116465
2006-09-14,3.297068492720883
2006-09-15,3.2471893825301206
2006-09-16,3.197310272339357
2006-09-17,3.1474311621485938
2006-09-18,3.0975520519578312
2006-09-19,3.0476729417670683
2006-09-20,2.9977938315763053
2006-09-21,2.9479147213855423
2006-09-22,2.8980356111947794
2006-09-23,2.848156501004016
2006-09-24,2.798277390813253
2006-09-25,2.7483982806224896
2006-09-26,2.6985191704317266
2006-09-27,2.6486400602409637
2006-09-28,2.6192182962619706
2006-09-29,2.589796532282978
2006-09-30,2.560374768303985
2006-10-01,2.530953004324992
2006-10-02,2.501531240345999
2006-10-03,2.4721094763670064
2006-10-04,2.4426877123880137
2006-10-05,2.41326594840902
2006-10-06,2.3838441844300275
2006-10-07,2.3544224204510344
2006-10-08,2.325000656472042
2006-10-09,2.2955788924930496
2006-10-10,2.288077591616466
2006-10-11,2.2728378854704534
2006-10-12,2.2575981793244404
2006-10-13,2.242358473178428
2006-10-14,2.2271187670324153
2006-10-15,2.2118790608864027
2006-10-16,2.19663935474039
2006-10-17,2.1813996485943776
2006-10-18,2.166159942448365
2006-10-19,2.1603046740533562
2006-10-20,2.154449405658348
2006-10-21,2.148594137263339
2006-10-22,2.14273886886833
2006-10-23,2.1368836004733214
2006-10-24,2.131028332078313
2006-10-25,2.125173063683304
2006-10-26,2.151500588962995
2006-10-27,2.177828114242685
2006-10-28,2.204155639522375
2006-10-29,2.2304831648020653
2006-10-30,2.2568106900817555
2006-10-31,2.283138215361446
2006-11-01,2.309465740641136
2006-11-02,2.335793265920826
2006-11-03,2.3621207912005167
2006-11-04,2.388448316480206
2006-11-05,2.4147758417598966
2006-11-06,2.4411033670395867
2006-11-07,2.4674308923192774
2006-11-08,2.493758417598967
2006-11-09,2.5200859428786573
2006-11-10,2.546413468158348
2006-11-11,2.742444184675209
2006-11-12,2.9384749011920697
2006-11-13,3.1345056177089305
2006-11-14,3.3305363342257923
2006-11-15,3.5339153237574923
2006-11-16,3.7372943132891927
2006-11-17,3.9406733028208927
2006-11-18,4.144052292352592
2006-11-19,4.347431281884293
2006-11-20,4.550810271415995
2006-11-21,4.754189260947695
2006-11-22,4.957568250479395
2006-11-23,5.160947240011096
2006-11-24,5.364326229542796
2006-11-25,5.5677052190744964
2006-11-26,5.771084208606196
2006-11-27,5.974463198137896
2006-11-28,6.169684383726552
2006-11-29,6.364905569315208
2006-11-30,6.560126754903864
2006-12-01,6.75534794049252
2006-12-02,6.950569126081173
2006-12-03,7.1457903116698285
2006-12-04,7.341011497258484
2006-12-05,7.536232682847139
2006-12-06,7.731453868435797
2006-12-07,7.926675054024453
2006-12-08,7.772221003948224
2006-12-09,7.627490968812881
2006-12-10,7.482760933677537
2006-12-11,7.338030898542193
2006-12-12,7.193300863406851
2006-12-13,7.048570828271506
2006-12-14,6.903840793136163
2006-12-15,6.759110758000819
2006-12-16,6.614380722865475
2006-12-17,6.469650687730129
2006-12-18,6.324920652594785
2006-12-19,6.180190617459442
2006-12-20,6.0354605823241
2006-12-21,5.890730547188755
2006-12-22,5.734353892405285
2006-12-23,5.577977237621815
2006-12-24,5.421600582838346
2006-12-25,5.265223928054877
2006-12-26,5.108847273271408
2006-12-27,4.952470618487937
2006-12-28,4.796093963704468
2006-12-29,4.639717308920999
2006-12-30,4.483340654137529
2006-12-31,4.326963999354059
2007-01-01,4.17058734457059
2007-01-02,4.014210689787121
2007-01-03,3.8578340350036515
2007-01-04,3.7014573802201807
2007-01-05,3.5450807254367116
2007-01-06,3.388704070653242
2007-01-07,3.232327415869773
2007-01-08,3.075950761086303
2007-01-09,3.0500355620566793
2007-01-10,3.024120363027055
2007-01-11,2.9982051639974308
2007-01-12,2.9722899649678065
2007-01-13,2.9463747659381827
2007-01-14,2.9204595669085585
2007-01-15,2.894544367878934
2007-01-16,2.8686291688493104
2007-01-17,2.8341384884068552
2007-01-18,2.7996478079644005
2007-01-19,2.765157127521945
2007-01-20,2.7306664470794906
2007-01-21,2.6961757666370354
2007-01-22,2.661685086194581
2007-01-23,2.6271944057521255
2007-01-24,2.5890623872300793
2007-01-25,2.5509303687080336
2007-01-26,2.512798350185988
2007-01-27,2.4746663316639417
2007-01-28,2.436534313141896
2007-01-29,2.3984022946198493
2007-01-30,2.3602702760978036
2007-01-31,2.344043394356648
2007-02-01,2.324805512091657
2007-02-02,2.3055676298266663
2007-02-03,2.2863297475616755
2007-02-04,2.2670918652966847
2007-02-05,2.247853983031694
2007-02-06,2.228616100766703
2007-02-07,2.2093782185017123
2007-02-08,2.190140336236722
2007-02-09,2.1709024539717316
2007-02-10,2.15166457170674
2007-02-11,2.1324266894417496
2007-02-12,2.113188807176759
2007-02-13,2.097917823135293
2007-02-14,2.082646839093827
2007-02-15,2.083750365331239
2007-02-16,2.0848538915686503
2007-02-17,2.0859574178060627
2007-02-18,2.087060944043474
2007-02-19,2.088164470280886
2007-02-20,2.0892679965182976
2007-02-21,2.063385443518124
2007-02-22,2.0411545882178412
2007-02-23,2.0189237329175587
2007-02-24,1.9966928776172754
2007-02-25,1.974462022316992
2007-02-26,1.9522311670167092
2007-02-27,1.9300003117164264
2007-02-28,1.9077694564161432
2007-03-01,1.88553860111586
2007-03-02,1.863307745815577
2007-03-03,1.841076890515294
2007-03-04,1.818846035215011
2007-03-05,1.796615179914728
2007-03-06,1.774384324614445
2007-03-07,1.7521534693141623
2007-03-08,1.7299226140138788
2007-03-09,1.707691758713596
2007-03-10,1.6854609034133132
2007-03-11,1.66323004811303
2007-03-12,1.640999192812747
2007-03-13,1.6160815796637615
2007-03-14,1.591163966514776
2007-03-15,1.5662463533657904
2007-03-16,1.5394119822759507
2007-03-17,1.5125776111861107
2007-03-18,1.485743240096271
2007-03-19,1.4589088690064314
2007-03-20,1.470395445849738
2007-03-21,1.4818820226930451
2007-03-22,1.496607320537694
2007-03-23,1.5113326183823432
2007-03-24,1.5260579162269923
2007-03-25,1.540783214071641
2007-03-26,1.5555085119162904
2007-03-27,1.5702338097609392
2007-03-28,1.5849591076055884
2007-03-29,1.599684405450238
2007-03-30,1.614409703294887
2007-03-31,1.629135001139536
2007-04-01,1.643860298984185
2007-04-02,1.6585855968288343
2007-04-03,1.6733108946734832
2007-04-04,1.6880361925181322
2007-04-05,1.7027614903627817
2007-04-06,1.7174867882074307
2007-04-07,1.7322120860520795
2007-04-08,1.7469373838967286
2007-04-09,1.7616626817413779
2007-04-10,1.776387979586027
2007-04-11,1.791113277430676
2007-04-12,1.805838575275325
2007-04-13,1.8205638731199745
2007-04-14,1.8352891709646237
2007-04-15,1.8500144688092728
2007-04-16,1.8647397666539216
2007-04-17,1.8794650644985709
2007-04-18,1.8941903623432201
2007-04-19,1.908915660187869
2007-04-20,1.9236409580325178
2007-04-21,1.9383662558771673
2007-04-22,1.9530915537218165
2007-04-23,1.9678168515664656
2007-04-24,1.9825421494111144
2007-04-25,1.9972674472557634
2007-04-26,2.0119927451004127
2007-04-27,2.0267180429450615
2007-04-28,2.041443340789711
2007-04-29,2.0561686386343605
2007-04-30,2.0708939364790093
2007-05-01,2.0856192343236586
2007-05-02,2.1028688295796827
2007-05-03,2.120118424835707
2007-05-04,2.1373680200917304
2007-05-05,2.154617615347755
2007-05-06,2.1718672106037786
2007-05-07,2.189116805859803
2007-05-08,2.2063664011158273
2007-05-09,2.2236159963718514
2007-05-10,2.2408655916278755
2007-05-11,2.258115186883899
2007-05-12,2.2753647821399237
2007-05-13,2.2926143773959473
2007-05-14,2.3098639726519714
2007-05-15,2.3271135679079955
2007-05-16,2.3408512048192773
2007-05-17,2.3545888417305587
2007-05-18,2.36832647864184
2007-05-19,2.3820641155531215
2007-05-20,2.395801752464403
2007-05-21,2.4095393893756842
2007-05-22,2.423277026286966
2007-05-23,2.4370146631982474
2007-05-24,2.450752300109529
2007-05-25,2.4782024453332814
2007-05-26,2.5056525905570335
2007-05-27,2.5331027357807856
2007-05-28,2.5605528810045377
2007-05-29,2.58800302622829
2007-05-30,2.616964756252783
2007-05-31,2.645926486277277
2007-06-01,2.6748882163017704
2007-06-02,2.703849946326264
2007-06-03,2.7328116763507575
2007-06-04,2.761773406375251
2007-06-05,2.790735136399745
2007-06-06,2.819696866424238
2007-06-07,2.844212030966022
2007-06-08,2.8687271955078053
2007-06-09,2.893242360049589
2007-06-10,2.917757524591372
2007-06-11,2.942272689133156
2007-06-12,2.9667878536749392
2007-06-13,2.991303018216723
2007-06-14,3.0158181827585064
2007-06-15,3.0382949299947035
2007-06-16,3.060771677230902
2007-06-17,3.0832484244670995
2007-06-18,3.1057251717032965
2007-06-19,3.128201918939494
2007-06-20,3.1506786661756916
2007-06-21,3.173155413411889
2007-06-22,3.1956321606480866
2007-06-23,3.2181089078842837
2007-06-24,3.2405856551204812
2007-06-25,3.2630624023566797
2007-06-26,3.285539149592877
2007-06-27,3.3080158968290747
2007-06-28,3.3304926440652722
2007-06-29,3.3529693913014693
2007-06-30,3.375446138537667
2007-07-01,3.397922885773865
2007-07-02,3.4203996330100623
2007-07-03,3.4428763802462594
2007-07-04,3.4653531274824574
2007-07-05,3.4752404771282936
2007-07-06,3.4851278267741295
2007-07-07,3.4950151764199657
2007-07-08,3.504902526065802
2007-07-09,3.5147898757116374
2007-07-10,3.524677225357474
2007-07-11,3.53456457500331
2007-07-12,3.5444519246491457
2007-07-13,3.554339274294982
2007-07-14,3.5642266239408182
2007-07-15,3.574113973586654
2007-07-16,3.5840013232324903
2007-07-17,3.5938886728783266
2007-07-18,3.603776022524162
2007-07-19,3.613663372169999
2007-07-20,3.5658937994836486
2007-07-21,3.517297882960414
2007-07-22,3.4687019664371768
2007-07-23,3.4201060499139415
2007-07-24,3.371510133390706
2007-07-25,3.333308077765608
2007-07-26,3.298180242366361
2007-07-27,3.2630524069671143
2007-07-28,3.227924571567868
2007-07-29,3.192796736168622
2007-07-30,3.1576689007693743
2007-07-31,3.122541065370128
2007-08-01,3.087413229970881
2007-08-02,3.0522853945716344
2007-08-03,3.017157559172387
2007-08-04,2.9820297237731412
2007-08-05,2.946901888373895
2007-08-06,2.9117740529746476
2007-08-07,2.8766462175754013
2007-08-08,2.8415183821761545
2007-08-09,2.8063905467769077
2007-08-10,2.7712627113776613
2007-08-11,2.736134875978415
2007-08-12,2.7010070405791677
2007-08-13,2.6658792051799214
2007-08-14,2.630751369780675
2007-08-15,2.595623534381428
2007-08-16,2.5604956989821814
2007-08-17,2.565650243101007
2007-08-18,2.5708047872198327
2007-08-19,2.575959331338659
2007-08-20,2.5811138754574836
2007-08-21,2.5862684195763093
2007-08-22,2.590602782972244
2007-08-23,2.594937146368178
2007-08-24,2.5992715097641113
2007-08-25,2.603605873160046
2007-08-26,2.6079402365559803
2007-08-27,2.612274599951914
2007-08-28,2.616608963347848
2007-08-29,2.620943326743782
2007-08-30,2.6252776901397166
2007-08-31,2.6296120535356504
2007-09-01,2.6339464169315847
2007-09-02,2.6382807803275186
2007-09-03,2.6426151437234524
2007-09-04,2.6469495071193863
2007-09-05,2.6445941436199343
2007-09-06,2.6422387801204823
2007-09-07,2.6411166514743187
2007-09-08,2.6399945228281543
2007-09-09,2.638872394181991
2007-09-10,2.6377502655358276
2007-09-11,2.636628136889664
2007-09-12,2.6355060082435005
2007-09-13,2.634383879597337
2007-09-14,2.633261750951173
2007-09-15,2.6321396223050098
2007-09-16,2.6310174936588457
2007-09-17,2.629895365012682
2007-09-18,2.6287732363665186
2007-09-19,2.6276511077203555
2007-09-20,2.626528979074192
2007-09-21,2.6418893428979073
2007-09-22,2.6253779339161163
2007-09-23,2.6088665249343244
2007-09-24,2.592355115952532
2007-09-25,2.57584370697074
2007-09-26,2.5553747547332186
2007-09-27,2.5349058024956967
2007-09-28,2.5144368502581758
2007-09-29,2.4939678980206543
2007-09-30,2.4734989457831325
2007-10-01,2.453029993545611
2007-10-02,2.43256104130809
2007-10-03,2.412092089070568
2007-10-04,2.3916231368330463
2007-10-05,2.371154184595525
2007-10-06,2.350685232358004
2007-10-07,2.330216280120482
2007-10-08,2.3097473278829606
2007-10-09,2.289278375645439
2007-10-10,2.2688094234079172
2007-10-11,2.2272705916523234
2007-10-12,2.1857317598967296
2007-10-13,2.1441929281411363
2007-10-14,2.102654096385542
2007-10-15,2.061115264629948
2007-10-16,2.0195764328743544
2007-10-17,1.9780376011187608
2007-10-18,1.936498769363167
2007-10-19,1.8949599376075732
2007-10-20,1.855683608242494
2007-10-21,1.8164072788774144
2007-10-22,1.7771309495123353
2007-10-23,1.7363084354082996
2007-10-24,1.6954859213042646
2007-10-25,1.6546634072002298
2007-10-26,1.6138408930961943
2007-10-27,1.5885190065021995
2007-10-28,1.5631971199082042
2007-10-29,1.5378752333142094
2007-10-30,1.5125533467202146
2007-10-31,1.4960824188646478
2007-11-01,1.4796114910090814
2007-11-02,1.4631405631535148
2007-11-03,1.446669635297949
2007-11-04,1.4301987074423825
2007-11-05,1.4137277795868157
2007-11-06,1.3972568517312494
2007-11-07,1.4491157766199934
2007-11-08,1.5009747015087378
2007-11-09,1.5528336263974818
2007-11-10,1.6046925512862262
2007-11-11,1.6565514761749702
2007-11-12,1.7084104010637144
2007-11-13,1.7602693259524582
2007-11-14,1.8121282508412024
2007-11-15,1.8639871757299469
2007-11-16,1.915846100618691
2007-11-17,1.9829770301928435
2007-11-18,2.050107959766996
2007-11-19,2.1172388893411482
2007-11-20,2.184369818915301
2007-11-21,2.2515007484894536
2007-11-22,2.285815472640409
2007-11-23,2.3201301967913652
2007-11-24,2.354444920942321
2007-11-25,2.388759645093277
2007-11-26,2.423074369244233
2007-11-27,2.4573890933951885
2007-11-28,2.491703817546145
2007-11-29,2.5260185416971006
2007-11-30,2.560333265848057
2007-12-01,2.5946479899990127
2007-12-02,2.628962714149969
2007-12-03,2.6632774383009243
2007-12-04,2.69759216245188
2007-12-05,2.7045508364331656
2007-12-06,2.71150951041445
2007-12-07,2.7243308458523727
2007-12-08,2.737152181290295
2007-12-09,2.749973516728217
2007-12-10,2.76279485216614
2007-12-11,2.774557435432906
2007-12-12,2.786320018699673
2007-12-13,2.762415590065012
2007-12-14,2.7385111614303526
2007-12-15,2.7146067327956924
2007-12-16,2.6907023041610327
2007-12-17,2.6667978755263726
2007-12-18,2.642893446891713
2007-12-19,2.6189890182570528
2007-12-20,2.595084589622392
